agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id,GEOID
0,2019-09-19T13:45:58.425Z,,1,,1990-06-18T00:00:00.000Z,0,,,,A08,0,3.0,,,1.0,0,10.0,1.0,1968-07-01T00:00:00.000Z,1989-09-13T00:00:00.000Z,2154.54,492.4,0.0,0,1,0,25000.0,12500.0,1990,0,2655.0,0,2154.54,40000.0,2.0,N,993.0,0,492.4,12500.0,0.0,,907.0,,0.0,0,Flooding,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,68123.0,31153.0,31153010208.0,311530102081.0,41.1,-95.9,98ab1c85-4327-43ec-a66d-ab81813be2ee,3131153311530102083
0,2019-10-19T03:42:08.849Z,,1,,1990-06-18T00:00:00.000Z,0,,,,A09,0,,,,1.0,0,10.0,1.0,1958-07-01T00:00:00.000Z,1989-09-08T00:00:00.000Z,324.01,0.0,0.0,0,1,0,30000.0,0.0,1990,0,8250.0,0,324.01,39000.0,2.0,N,,,0.0,,0.0,,907.0,,0.0,0,Flooding,,0.0,310073.0,,,,,1.0,0.0,,A,0,0.0,,,0,NE,Currently Unavailable,68064.0,31055.0,nan,nan,41.3,-96.3,cd7e3f7c-e932-4419-9d7b-ffbba4573840,
0,2019-09-19T06:12:43.388Z,,1,,1990-05-17T00:00:00.000Z,0,,,,A09,0,,,,1.0,0,10.0,1.0,1958-07-01T00:00:00.000Z,1989-09-08T00:00:00.000Z,,,,0,1,0,30000.0,0.0,1990,0,,0,0.0,,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310073.0,,,,20.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68064.0,31055.0,nan,nan,41.3,-96.3,ffd92e64-4b2d-4e62-9b50-7ca39e96d8be,
0,2020-01-22T16:55:53.194Z,2.0,1,,2007-05-30T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,1.0,1920-01-01T00:00:00.000Z,1999-01-27T00:00:00.000Z,9585.49,0.0,0.0,0,1,0,27400.0,0.0,2007,1,10586.0,1,9585.49,96196.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310010.0,,,,,1.0,120245.0,,A,0,0.0,,,0,NE,Currently Unavailable,68660.0,31011.0,31011960100.0,310119601005.0,41.6,-97.9,5b22a2a3-0099-47c1-a653-ed7b9bd7ef51,3131011310119601003
0,2019-09-19T06:12:43.388Z,2.0,1,,1991-06-14T00:00:00.000Z,0,,,,A09,0,2.0,,,2.0,0,10.0,1.0,1950-07-01T00:00:00.000Z,1990-11-21T00:00:00.000Z,,,,0,1,0,40000.0,5000.0,1991,0,,0,0.0,,2.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,6.0,6.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68117.0,31055.0,31055007101.0,310550071011.0,41.2,-96.0,273616c2-320f-4174-891f-49ce899e8d20,3131055310550071013
0,2020-01-22T16:55:53.194Z,1.0,1,,2014-06-03T00:00:00.000Z,0,1,,,AE,0,,,,2.0,0,,1.0,1970-03-01T00:00:00.000Z,2013-10-30T00:00:00.000Z,31321.43,0.0,0.0,0,1,0,124300.0,0.0,2014,1,32987.0,2,31321.43,121949.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,315274.0,,,,,1.0,152437.0,,R,0,1.0,,1.0,0,NE,Currently Unavailable,68154.0,31055.0,31055006703.0,310550067031.0,41.3,-96.1,8fb46154-ac80-488d-84da-22022d04b0e4,3131055310550067033
0,2019-09-19T13:45:58.425Z,1.0,1,,1993-07-22T00:00:00.000Z,0,,,,A07,0,2.0,,,2.0,0,10.0,1.0,1977-07-01T00:00:00.000Z,1992-08-25T00:00:00.000Z,4518.75,8837.05,0.0,0,1,0,30000.0,10000.0,1993,0,5019.0,0,4518.75,61600.0,2.0,N,9338.0,0,8837.05,30000.0,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68059.0,31153.0,31153010702.0,311530107023.0,41.1,-96.1,79b7834c-2030-4c02-a678-d9c62cde29f1,3131153311530107023
0,2019-09-19T06:12:43.388Z,2.0,1,,1993-07-25T00:00:00.000Z,0,,,,A15,0,,,,2.0,0,10.0,1.0,1916-07-01T00:00:00.000Z,1991-10-17T00:00:00.000Z,,,,0,1,0,18700.0,0.0,1993,0,,9,0.0,,4.0,N,,0,0.0,,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,315273.0,,,,97.0,1.0,,,A,0,0.0,,,0,NE,Currently Unavailable,68508.0,31109.0,31109002100.0,311090021002.0,40.8,-96.7,bba0c580-a1a1-44f7-a0d1-0aaeeee140b2,3131109311090021003
0,2020-01-22T16:55:53.194Z,2.0,1,,2010-06-14T00:00:00.000Z,0,1,,,B,0,,,,2.0,0,,2.0,2005-07-01T00:00:00.000Z,2008-12-05T00:00:00.000Z,,,,1,1,0,54000.0,0.0,2010,1,2996.0,5,0.0,113496.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310069.0,,,,1.0,1.0,118225.0,,A,0,0.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964400.0,310539644001.0,41.4,-96.5,c6797533-d0b5-4401-907d-5d9cd6bda154,3131053310539644003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,1fd1c841-893f-4a33-b6dc-efca4f7afeb4,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,178b568a-66a8-474e-8dbb-a0a1343b34e5,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2010-07-11T00:00:00.000Z,0,1,,,B,0,,,,2.0,0,,1.0,2004-07-01T00:00:00.000Z,2008-12-26T00:00:00.000Z,,,,1,1,0,53000.0,0.0,2010,1,2449.0,5,0.0,108670.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310069.0,,,,1.0,1.0,115607.0,,A,0,0.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964400.0,310539644001.0,41.4,-96.5,6f337cbc-14cb-42af-85f2-2acb16061691,3131053310539644003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,150000.0,60000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,444587d6-36e3-4c04-9782-51022eac2c45,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-11T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,150000.0,60000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,1cd8d088-6565-4fc0-8b16-fbbde40d39af,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,5a4cd035-4f4b-4eeb-9f2f-869c4ff01fbd,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,99.0,99.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,94ee2bb0-9678-4f9d-abae-ee3e61b9bb47,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,3db228ac-dcde-4b36-86f0-dd3d8b992a40,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2010-06-21T00:00:00.000Z,0,1,,,B,0,,,,2.0,0,,2.0,2005-07-01T00:00:00.000Z,2008-12-05T00:00:00.000Z,,,,1,1,0,54000.0,0.0,2010,1,1393.0,5,0.0,113496.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310069.0,,,,1.0,1.0,118225.0,,A,0,0.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964400.0,310539644001.0,41.4,-96.5,f5b18db8-2be0-4deb-a690-b2ba4a169013,3131053310539644003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,e11193cf-899e-49f0-994f-885bbd18a6e2,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,7c3a11bd-86bd-4210-afa7-a0904816d384,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,bd144d25-09d2-4d6a-9fc2-8dbcbfc4d02b,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,99.0,99.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,1c44ce0c-4043-4c3d-a229-71298c882b2e,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,R,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,36724f81-c9e5-48d0-837d-7ec3171796a7,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,2.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,d7df916d-6e9e-4acd-849f-a2ada4313fff,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,2.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,99.0,99.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,5d96302c-7bde-4749-9518-03b6e427140e,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2010-07-11T00:00:00.000Z,0,1,,,B,0,,,,2.0,0,,2.0,2005-07-01T00:00:00.000Z,2008-12-05T00:00:00.000Z,,,,1,1,0,54000.0,0.0,2010,1,1393.0,5,0.0,113496.0,4.0,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310069.0,,,,1.0,1.0,118225.0,,A,0,0.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964400.0,310539644001.0,41.4,-96.5,9f2b9c68-72b2-4408-a828-ac4009c6364d,3131053310539644003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2010-06-01T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,4760de1f-cc5b-4409-888e-12ccfd71b3d9,3131043310430101003
0,2020-01-22T16:55:53.194Z,1.0,1,,2005-05-11T00:00:00.000Z,0,1,,,AH,0,,,,2.0,0,,1.0,1950-01-01T00:00:00.000Z,2004-08-31T00:00:00.000Z,,,,0,1,0,45000.0,0.0,2005,0,450.0,1,0.0,59988.0,4.0,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,310103.0,,,,1.0,1.0,79984.0,,A,0,1.0,,,0,NE,Currently Unavailable,68803.0,31079.0,31079000400.0,310790004002.0,40.9,-98.4,d48479ce-f6c7-4f75-bfa0-8484658e629d,3131079310790004003
0,2019-10-19T03:42:08.849Z,2.0,1,,1993-07-24T00:00:00.000Z,0,,,,A05,0,,,,2.0,0,,1.0,1938-07-01T00:00:00.000Z,1992-05-01T00:00:00.000Z,,,,0,1,0,42000.0,0.0,1993,1,,9,0.0,,0.0,N,,0,0.0,,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310187.0,,,98.0,2.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68341.0,31151.0,31151960900.0,311519609002.0,40.4,-96.9,15e932fe-c121-4856-ad08-b0a4ac086715,3131151311519609003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2010-06-01T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,99.0,99.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,93dbaebb-63d6-4e0f-8c62-8338895d30d2,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,626e29d0-2ab0-4f7b-bfe8-1322a73e6b0d,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,2f63d8b9-277d-40ed-b43c-7c168947786a,3131043310430101003
0,2019-09-19T06:12:43.388Z,1.0,1,,1995-06-07T00:00:00.000Z,0,,,,A,0,,,,2.0,0,10.0,1.0,1978-07-01T00:00:00.000Z,1992-04-09T00:00:00.000Z,,,,0,1,0,58500.0,0.0,1995,1,3520.0,5,0.0,57300.0,4.0,N,,0,0.0,,0.0,,,2.0,240.0,0,,,0.0,310058.0,,,,1.0,1.0,0.0,,A,0,-1.0,,,0,NE,Currently Unavailable,68850.0,31047.0,nan,nan,40.8,-99.7,5f5c2548-973c-4515-91a6-53a66265e394,
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,0bfcae6d-465b-49e0-8828-6288e6599fce,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,7.0,7.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,2a5818fb-18a3-407b-83af-eaee2e7fa83a,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-12T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,2.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,6b7fc262-3165-497a-b8dd-6c42b494a257,3131043310430101003
0,2020-01-22T16:55:53.194Z,2.0,1,,2011-07-10T00:00:00.000Z,0,1,,,B,0,2.0,,,2.0,0,,1.0,2011-06-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,1,7,0,75000.0,30000.0,2011,1,,1,0.0,,4.0,N,,1,0.0,,0.0,,270.0,,0.0,0,Late spring storms,30000.0,0.0,310054.0,,,97.0,97.0,1.0,,,A,0,0.0,,1.0,0,NE,Currently Unavailable,68776.0,31043.0,31043010100.0,310430101003.0,42.5,-96.4,0912d88b-77ff-46ff-ba50-fb932c0a8cda,3131043310430101003
0,2019-09-19T13:45:58.425Z,1.0,1,,1987-03-25T00:00:00.000Z,0,,,,A15,0,,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1987-03-18T00:00:00.000Z,489.05,0.0,0.0,0,1,0,25000.0,0.0,1987,0,1100.0,0,489.05,36000.0,2.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310091.0,,,,,1.0,0.0,,A,0,-6.0,,,0,NE,Currently Unavailable,68310.0,31067.0,31067964800.0,310679648001.0,40.3,-96.7,1a9f35e4-9ba9-43cf-94fe-d58192f8a65c,3131067310679648003
0,2019-09-19T13:45:58.425Z,,1,,1993-03-14T00:00:00.000Z,0,2,,,,0,3.0,,,1.0,0,10.0,1.0,1955-07-01T00:00:00.000Z,1991-05-09T00:00:00.000Z,6780.49,2000.0,0.0,0,1,0,8000.0,2000.0,1993,0,8768.0,1,6780.49,10300.0,2.0,N,4460.0,1,2000.0,15000.0,0.0,,,,0.0,0,,,0.0,310068.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,a2a09c40-87c8-447d-b800-b59fa43378d0,
0,2019-09-19T13:45:58.425Z,,1,,1991-06-13T00:00:00.000Z,0,,,,C,0,,,,2.0,0,10.0,3.0,1970-07-01T00:00:00.000Z,1990-08-01T00:00:00.000Z,3294.46,0.0,0.0,0,1,0,24200.0,0.0,1991,0,3999.0,0,3294.46,85700.0,2.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,,,1.0,0.0,,A,0,2.0,,,0,NE,Currently Unavailable,68127.0,31055.0,31055007458.0,310550074582.0,41.2,-96.0,e4ecc599-5dc0-49d8-8035-019bb3c7557f,3131055310550074583
0,2019-09-19T13:45:58.425Z,,1,,1991-06-13T00:00:00.000Z,0,,,,C,0,,,,2.0,0,10.0,3.0,1970-07-01T00:00:00.000Z,1989-08-01T00:00:00.000Z,2204.91,0.0,0.0,0,1,0,24200.0,0.0,1991,0,2990.0,0,2204.91,85700.0,2.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,,,1.0,0.0,,A,0,2.0,,,0,NE,Currently Unavailable,68127.0,31055.0,31055007458.0,310550074582.0,41.2,-96.0,ed639533-21b5-4bec-b82f-5ae4825ce47c,3131055310550074583
0,2019-09-19T06:12:43.388Z,,1,,1989-09-09T00:00:00.000Z,0,,,,C,0,,,,2.0,0,10.0,3.0,1970-07-01T00:00:00.000Z,1989-08-01T00:00:00.000Z,,,,0,1,0,22000.0,0.0,1989,0,,0,0.0,,,N,,,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,98.0,98.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68127.0,31055.0,31055007458.0,310550074582.0,41.2,-96.0,66a0af28-bd30-487a-ab91-542e7d204fc6,3131055310550074583
0,2019-09-19T13:45:58.425Z,,1,,1993-07-15T00:00:00.000Z,0,,,,A07,0,3.0,,,1.0,0,10.0,1.0,1972-07-01T00:00:00.000Z,1992-01-30T00:00:00.000Z,5292.34,2234.76,0.0,0,3,0,14600.0,2400.0,1993,0,6293.0,1,5292.34,21000.0,2.0,N,3236.0,1,2234.76,4700.0,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310407.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68048.0,31025.0,nan,nan,41.0,-95.9,36e13aae-216d-486a-9808-e0e7e8afb59f,
0,2019-09-19T06:12:43.388Z,1.0,1,,1993-07-29T00:00:00.000Z,0,2,,,,0,,,,2.0,0,10.0,1.0,1949-07-01T00:00:00.000Z,1991-11-03T00:00:00.000Z,,,,0,1,0,73000.0,0.0,1993,0,,9,0.0,,0.0,N,,0,0.0,,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310078.0,,,,2.0,1.0,,,A,0,0.0,,,0,NE,Currently Unavailable,,31055.0,31055007504.0,310550075042.0,41.3,-96.3,02d3329f-ea98-4372-9a7c-6070175cb4ab,3131055310550075043
0,2019-09-19T13:45:58.425Z,,1,,1989-08-09T00:00:00.000Z,0,,,,C,0,,,,2.0,0,10.0,3.0,1970-07-01T00:00:00.000Z,1989-08-01T00:00:00.000Z,3699.97,0.0,0.0,0,1,0,22000.0,0.0,1989,0,4300.0,0,3699.97,171400.0,2.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,,,1.0,0.0,,A,0,1.0,,,0,NE,Currently Unavailable,68127.0,31055.0,31055007458.0,310550074582.0,41.2,-96.0,35476fd9-a232-41da-a203-1ee87b3da64d,3131055310550074583
